TPU_ID,YEAR,nearest_mtr_distance,nearest_mtr_station,nearest_mtr_lat,nearest_mtr_lon,mtr_stations_count,has_mtr_station,mtr_proximity_category,within_500m_buffer,within_1000m_buffer,within_2000m_buffer
271,2006,894.9439809667008,Kowloon Tong,22.337,114.1762,0,False,Close (500-1000m),False,True,True
726,2006,606.2747950711009,Tai Wo,22.4511,114.1611,0,False,Close (500-1000m),False,True,True
324,2006,249.20133799135778,Tsuen Wan West,22.3686,114.1098,0,False,Very Close (<500m),True,True,True
294,2006,315.361603420212,Ngau Tau Kok,22.3154,114.2193,0,False,Very Close (<500m),True,True,True
268,2006,436.7214236310792,Shek Kip Mei,22.332,114.1687,0,False,Very Close (<500m),True,True,True
423,2006,528.555270390312,Tuen Mun,22.3952,113.9731,0,False,Close (500-1000m),True,True,True
265,2006,413.50237133245224,Sham Shui Po,22.3307,114.1623,0,False,Very Close (<500m),True,True,True
246,2006,237.9285568449395,Sung Wong Toi,22.3258,114.1914,0,False,Very Close (<500m),True,True,True
284,2006,504.59347703073365,Kai Tak,22.3304,114.1994,0,False,Close (500-1000m),True,True,True
264,2006,390.8636669155956,Sham Shui Po,22.3307,114.1623,0,False,Very Close (<500m),True,True,True
625,2006,338.1104156600042,Fanling,22.4921,114.1387,0,False,Very Close (<500m),True,True,True
225,2006,109.9482093762524,Yau Ma Tei,22.3129,114.1707,0,False,Very Close (<500m),True,True,True
221,2006,266.2976733326815,Mong Kok,22.3191,114.1694,0,False,Very Close (<500m),True,True,True
285,2006,410.16291734336914,Sung Wong Toi,22.3258,114.1914,0,False,Very Close (<500m),True,True,True
221,2006,125.1801295122532,Prince Edward,22.3245,114.1683,0,False,Very Close (<500m),True,True,True
265,2006,245.39472942572522,Sham Shui Po,22.3307,114.1623,0,False,Very Close (<500m),True,True,True
227,2006,348.11903465739516,Yau Ma Tei,22.3129,114.1707,0,False,Very Close (<500m),True,True,True
242,2006,160.15015064447644,To Kwa Wan,22.3172,114.1876,0,False,Very Close (<500m),True,True,True
221,2006,388.88090138389686,Mong Kok,22.3191,114.1694,0,False,Very Close (<500m),True,True,True
232,2006,429.5938573727662,Mong Kok East,22.3222,114.1728,0,False,Very Close (<500m),True,True,True
261,2006,225.0473289087436,Lai Chi Kok,22.3373,114.1482,0,False,Very Close (<500m),True,True,True
222,2006,266.09044249411085,Mong Kok,22.3191,114.1694,0,False,Very Close (<500m),True,True,True
625,2006,970.7686656603114,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
281,2006,384.36128764720786,Wong Tai Sin,22.3417,114.1939,0,False,Very Close (<500m),True,True,True
624,2006,361.8865665808415,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
294,2006,541.9583471644816,Kwun Tong,22.3121,114.2265,0,False,Close (500-1000m),True,True,True
255,2006,413.9749775194931,Nam Cheong,22.3268,114.1533,0,False,Very Close (<500m),True,True,True
423,2006,645.0477451024942,Tuen Mun,22.3952,113.9731,0,False,Close (500-1000m),False,True,True
261,2006,398.47741838674796,Lai Chi Kok,22.3373,114.1482,0,False,Very Close (<500m),True,True,True
281,2006,768.927239369624,Diamond Hill,22.3401,114.2016,0,False,Close (500-1000m),False,True,True
214,2006,244.28347432116104,East Tsim Sha Tsui,22.2955,114.1754,0,False,Very Close (<500m),True,True,True
328,2006,624.7624474650187,Lai King,22.3484,114.1261,0,False,Close (500-1000m),False,True,True
242,2006,362.2276794963018,To Kwa Wan,22.3172,114.1876,0,False,Very Close (<500m),True,True,True
212,2006,154.7488120506625,Tsim Sha Tsui,22.2973,114.1722,0,False,Very Close (<500m),True,True,True
742,2006,10840.429213817531,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False
268,2006,502.73613550007155,Shek Kip Mei,22.332,114.1687,0,False,Close (500-1000m),True,True,True
723,2006,612.8529759866317,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),False,True,True
267,2006,293.10920025765614,Prince Edward,22.3245,114.1683,0,False,Very Close (<500m),True,True,True
235,2006,554.5014334683189,Yau Ma Tei,22.3129,114.1707,0,False,Close (500-1000m),False,True,True
284,2006,696.3816363830426,Wong Tai Sin,22.3417,114.1939,0,False,Close (500-1000m),False,True,True
222,2006,319.40660105042446,Prince Edward,22.3245,114.1683,0,False,Very Close (<500m),True,True,True
245,2006,374.7234759260468,Whampoa,22.305,114.1896,0,False,Very Close (<500m),True,True,True
242,2006,200.78406563074466,To Kwa Wan,22.3172,114.1876,0,False,Very Close (<500m),True,True,True
261,2006,149.5338011813741,Lai Chi Kok,22.3373,114.1482,0,False,Very Close (<500m),True,True,True
231,2006,916.8735521382804,Sung Wong Toi,22.3258,114.1914,0,False,Close (500-1000m),False,True,True
512,2006,966.7506506284731,Tin Shui Wai,22.4481,114.0046,0,False,Close (500-1000m),False,True,True
241,2006,529.1630961378908,To Kwa Wan,22.3172,114.1876,0,False,Close (500-1000m),True,True,True
211,2006,89.33507605034885,Tsim Sha Tsui,22.2973,114.1722,0,False,Very Close (<500m),True,True,True
212,2006,478.81280095921,Tsim Sha Tsui,22.2973,114.1722,0,False,Very Close (<500m),True,True,True
281,2006,260.86188172432725,Diamond Hill,22.3401,114.2016,0,False,Very Close (<500m),True,True,True
241,2006,372.49654132728057,To Kwa Wan,22.3172,114.1876,0,False,Very Close (<500m),True,True,True
261,2006,522.6572110413807,Lai Chi Kok,22.3373,114.1482,0,False,Close (500-1000m),True,True,True
221,2006,385.66986977653335,Olympic,22.3178,114.1602,0,False,Very Close (<500m),True,True,True
264,2006,201.69789347910972,Lai Chi Kok,22.3373,114.1482,0,False,Very Close (<500m),True,True,True
271,2006,969.3980912544606,Mong Kok East,22.3222,114.1728,0,False,Close (500-1000m),False,True,True
423,2006,464.9798659270869,Tuen Mun,22.3952,113.9731,0,False,Very Close (<500m),True,True,True
652,2006,8406.63445230793,Fanling,22.4921,114.1387,0,False,Far (>2km),False,False,False
264,2006,160.16016857506685,Lai Chi Kok,22.3373,114.1482,0,False,Very Close (<500m),True,True,True
243,2006,287.32734244661316,Ho Man Tin,22.3093,114.1829,0,False,Very Close (<500m),True,True,True
742,2006,10383.689105628262,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False
266,2006,316.84033046281195,Sham Shui Po,22.3307,114.1623,0,False,Very Close (<500m),True,True,True
285,2006,452.5620038686274,Sung Wong Toi,22.3258,114.1914,0,False,Very Close (<500m),True,True,True
284,2006,601.1273115506006,Kai Tak,22.3304,114.1994,0,False,Close (500-1000m),False,True,True
284,2006,527.2372885725222,Kai Tak,22.3304,114.1994,0,False,Close (500-1000m),True,True,True
261,2006,209.81022833156004,Lai Chi Kok,22.3373,114.1482,0,False,Very Close (<500m),True,True,True
266,2006,270.32785084370954,Sham Shui Po,22.3307,114.1623,0,False,Very Close (<500m),True,True,True
242,2006,485.6723303060302,To Kwa Wan,22.3172,114.1876,0,False,Very Close (<500m),True,True,True
221,2006,155.698385491368,Prince Edward,22.3245,114.1683,0,False,Very Close (<500m),True,True,True
424,2006,480.57805399673254,Tuen Mun,22.3952,113.9731,0,False,Very Close (<500m),True,True,True
222,2006,151.1075324631755,Prince Edward,22.3245,114.1683,0,False,Very Close (<500m),True,True,True
264,2006,106.85756120671577,Lai Chi Kok,22.3373,114.1482,0,False,Very Close (<500m),True,True,True
625,2006,390.7654406511332,Fanling,22.4921,114.1387,0,False,Very Close (<500m),True,True,True
297,2006,189.02223646688407,Lam Tin,22.3068,114.233,0,False,Very Close (<500m),True,True,True
261,2006,285.79139280580495,Lai Chi Kok,22.3373,114.1482,0,False,Very Close (<500m),True,True,True
255,2006,288.8272355019737,Nam Cheong,22.3268,114.1533,0,False,Very Close (<500m),True,True,True
284,2006,326.81529559928356,Diamond Hill,22.3401,114.2016,0,False,Very Close (<500m),True,True,True
653,2006,13697.836478322151,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False
285,2006,433.1224054046202,Sung Wong Toi,22.3258,114.1914,0,False,Very Close (<500m),True,True,True
211,2006,241.81896084046403,Tsim Sha Tsui,22.2973,114.1722,0,False,Very Close (<500m),True,True,True
271,2006,728.0291108383493,Kowloon Tong,22.337,114.1762,0,False,Close (500-1000m),False,True,True
264,2006,164.21347993705325,Lai Chi Kok,22.3373,114.1482,0,False,Very Close (<500m),True,True,True
283,2006,727.02484162923,Lok Fu,22.338,114.1871,0,False,Close (500-1000m),False,True,True
324,2006,308.8790639701017,Tsuen Wan West,22.3686,114.1098,0,False,Very Close (<500m),True,True,True
268,2006,572.1462641039979,Shek Kip Mei,22.332,114.1687,0,False,Close (500-1000m),False,True,True
214,2006,144.18212292594848,Tsim Sha Tsui,22.2973,114.1722,0,False,Very Close (<500m),True,True,True
254,2006,501.47899246107613,Nam Cheong,22.3268,114.1533,0,False,Close (500-1000m),True,True,True
264,2006,53.99980312839573,Lai Chi Kok,22.3373,114.1482,1,True,Very Close (<500m),True,True,True
294,2006,872.119802551383,Kwun Tong,22.3121,114.2265,0,False,Close (500-1000m),False,True,True
424,2006,670.0512409049511,Tuen Mun,22.3952,113.9731,0,False,Close (500-1000m),False,True,True
243,2006,211.09880566469434,Ho Man Tin,22.3093,114.1829,0,False,Very Close (<500m),True,True,True
245,2006,421.1482203410052,Whampoa,22.305,114.1896,0,False,Very Close (<500m),True,True,True
214,2006,243.51683767454264,Tsim Sha Tsui,22.2973,114.1722,0,False,Very Close (<500m),True,True,True
742,2006,12539.483296667604,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False
229,2006,368.21686567617905,Mong Kok,22.3191,114.1694,0,False,Very Close (<500m),True,True,True
242,2006,238.42336405096287,To Kwa Wan,22.3172,114.1876,0,False,Very Close (<500m),True,True,True
253,2006,579.9604024810559,Yau Ma Tei,22.3129,114.1707,0,False,Close (500-1000m),False,True,True
285,2006,440.0999805293029,Sung Wong Toi,22.3258,114.1914,0,False,Very Close (<500m),True,True,True
324,2006,509.9133482698068,Tsuen Wan,22.3736,114.1178,0,False,Close (500-1000m),True,True,True
252,2006,550.05853621359,Yau Ma Tei,22.3129,114.1707,0,False,Close (500-1000m),True,True,True
243,2006,401.94964021291884,Ho Man Tin,22.3093,114.1829,0,False,Very Close (<500m),True,True,True
234,2006,709.5190216899164,Mong Kok East,22.3222,114.1728,0,False,Close (500-1000m),False,True,True
229,2006,313.4812299301125,Mong Kok,22.3191,114.1694,0,False,Very Close (<500m),True,True,True
423,2006,313.3834222708227,Tuen Mun,22.3952,113.9731,0,False,Very Close (<500m),True,True,True
294,2006,309.90395492711855,Kowloon Bay,22.3235,114.2141,0,False,Very Close (<500m),True,True,True
285,2006,476.0736110133977,Sung Wong Toi,22.3258,114.1914,0,False,Very Close (<500m),True,True,True
241,2006,175.50103070246513,To Kwa Wan,22.3172,114.1876,0,False,Very Close (<500m),True,True,True
222,2006,238.04088169417165,Prince Edward,22.3245,114.1683,0,False,Very Close (<500m),True,True,True
221,2006,649.5594967046018,Olympic,22.3178,114.1602,0,False,Close (500-1000m),False,True,True
242,2006,257.9350195776261,To Kwa Wan,22.3172,114.1876,0,False,Very Close (<500m),True,True,True
285,2006,547.7816988729785,Sung Wong Toi,22.3258,114.1914,0,False,Close (500-1000m),True,True,True
285,2006,503.88396047919986,Sung Wong Toi,22.3258,114.1914,0,False,Close (500-1000m),True,True,True
327,2006,604.262865942655,Kwai Hing,22.3632,114.1312,0,False,Close (500-1000m),False,True,True
212,2006,571.2571713345707,Jordan,22.3049,114.1718,0,False,Close (500-1000m),True,True,True
285,2006,294.9011829046472,Sung Wong Toi,22.3258,114.1914,0,False,Very Close (<500m),True,True,True
625,2006,649.0319442311564,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
221,2006,325.67811664653664,Olympic,22.3178,114.1602,0,False,Very Close (<500m),True,True,True
294,2006,114.84080033007487,Kwun Tong,22.3121,114.2265,0,False,Very Close (<500m),True,True,True
723,2006,424.60356463440115,Tai Wo,22.4511,114.1611,0,False,Very Close (<500m),True,True,True
723,2006,637.5026815328239,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),False,True,True
624,2006,402.48885611934486,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
235,2006,384.1812707274887,Mong Kok East,22.3222,114.1728,0,False,Very Close (<500m),True,True,True
285,2006,500.07921202267113,Sung Wong Toi,22.3258,114.1914,0,False,Close (500-1000m),True,True,True
261,2006,381.5113484788908,Lai Chi Kok,22.3373,114.1482,0,False,Very Close (<500m),True,True,True
253,2006,524.3046873593314,Mong Kok,22.3191,114.1694,0,False,Close (500-1000m),True,True,True
265,2006,369.6511543212079,Sham Shui Po,22.3307,114.1623,0,False,Very Close (<500m),True,True,True
268,2006,696.116513809498,Kowloon Tong,22.337,114.1762,0,False,Close (500-1000m),False,True,True
625,2006,482.6755943333962,Fanling,22.4921,114.1387,0,False,Very Close (<500m),True,True,True
247,2006,572.2630884791265,To Kwa Wan,22.3172,114.1876,0,False,Close (500-1000m),False,True,True
284,2006,544.4880894140451,Diamond Hill,22.3401,114.2016,0,False,Close (500-1000m),True,True,True
243,2006,357.9336777127447,Ho Man Tin,22.3093,114.1829,0,False,Very Close (<500m),True,True,True
242,2006,328.9030097511494,To Kwa Wan,22.3172,114.1876,0,False,Very Close (<500m),True,True,True
271,2006,618.8135691614347,Kowloon Tong,22.337,114.1762,0,False,Close (500-1000m),False,True,True
285,2006,613.2462780486129,Sung Wong Toi,22.3258,114.1914,0,False,Close (500-1000m),False,True,True
295,2006,596.3335630906455,Kwun Tong,22.3121,114.2265,0,False,Close (500-1000m),False,True,True
285,2006,572.8517525657178,Sung Wong Toi,22.3258,114.1914,0,False,Close (500-1000m),True,True,True
221,2006,362.8183953720238,Prince Edward,22.3245,114.1683,0,False,Very Close (<500m),True,True,True
282,2006,481.22607267856483,Lok Fu,22.338,114.1871,0,False,Very Close (<500m),True,True,True
624,2006,226.55638897675834,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
434,2006,6304.845428660527,AsiaWorld–Expo,22.3218,113.9412,0,False,Far (>2km),False,False,False
295,2006,704.037686821756,Kwun Tong,22.3121,114.2265,0,False,Close (500-1000m),False,True,True
268,2006,382.35120132255,Shek Kip Mei,22.332,114.1687,0,False,Very Close (<500m),True,True,True
212,2006,434.5206765572241,Tsim Sha Tsui,22.2973,114.1722,0,False,Very Close (<500m),True,True,True
624,2006,277.3827105642191,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
211,2006,33.14369599747768,Tsim Sha Tsui,22.2973,114.1722,0,False,Very Close (<500m),True,True,True
225,2006,308.33252574737685,Austin,22.304236,114.166601,0,False,Very Close (<500m),True,True,True
326,2006,265.10852333587883,Tai Wo Hau,22.3708,114.125,0,False,Very Close (<500m),True,True,True
261,2006,459.2027219115885,Lai Chi Kok,22.3373,114.1482,0,False,Very Close (<500m),True,True,True
241,2006,276.32140086832277,To Kwa Wan,22.3172,114.1876,0,False,Very Close (<500m),True,True,True
227,2006,421.38882787967475,Mong Kok,22.3191,114.1694,0,False,Very Close (<500m),True,True,True
625,2006,515.0781553393119,Fanling,22.4921,114.1387,0,False,Close (500-1000m),True,True,True
726,2006,267.2555396388387,Tai Wo,22.4511,114.1611,0,False,Very Close (<500m),True,True,True
271,2006,206.71198931648058,Kowloon Tong,22.337,114.1762,0,False,Very Close (<500m),True,True,True
288,2006,641.9782294657213,Choi Hung,22.3348,114.2089,0,False,Close (500-1000m),False,True,True
424,2006,436.24946306920754,Tuen Mun,22.3952,113.9731,0,False,Very Close (<500m),True,True,True
285,2006,430.8855230458816,Sung Wong Toi,22.3258,114.1914,0,False,Very Close (<500m),True,True,True
266,2006,220.11982148459532,Sham Shui Po,22.3307,114.1623,0,False,Very Close (<500m),True,True,True
726,2006,899.4546258091331,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),False,True,True
222,2006,420.40676143514554,Mong Kok East,22.3222,114.1728,0,False,Very Close (<500m),True,True,True
242,2006,182.79528556663806,To Kwa Wan,22.3172,114.1876,0,False,Very Close (<500m),True,True,True
246,2006,225.68429844598833,Sung Wong Toi,22.3258,114.1914,0,False,Very Close (<500m),True,True,True
212,2006,454.2471395370108,Jordan,22.3049,114.1718,0,False,Very Close (<500m),True,True,True
726,2006,602.9069695563726,Tai Wo,22.4511,114.1611,0,False,Close (500-1000m),False,True,True
221,2006,448.6412963907272,Prince Edward,22.3245,114.1683,0,False,Very Close (<500m),True,True,True
214,2006,111.09530025683839,East Tsim Sha Tsui,22.2955,114.1754,0,False,Very Close (<500m),True,True,True
212,2006,226.2533914952941,Jordan,22.3049,114.1718,0,False,Very Close (<500m),True,True,True
243,2006,331.6080555514732,Whampoa,22.305,114.1896,0,False,Very Close (<500m),True,True,True
290,2006,716.4974020953568,Lam Tin,22.3068,114.233,0,False,Close (500-1000m),False,True,True
271,2006,1068.334808086823,Mong Kok East,22.3222,114.1728,0,False,Moderate (1-2km),False,True,True
268,2006,481.7849278432582,Shek Kip Mei,22.332,114.1687,0,False,Very Close (<500m),True,True,True
271,2006,893.3696102243158,Sung Wong Toi,22.3258,114.1914,0,False,Close (500-1000m),False,True,True
284,2006,234.89026623027647,Diamond Hill,22.3401,114.2016,0,False,Very Close (<500m),True,True,True
284,2006,470.8054070410658,Diamond Hill,22.3401,114.2016,0,False,Very Close (<500m),True,True,True
212,2006,300.2407874018629,Jordan,22.3049,114.1718,0,False,Very Close (<500m),True,True,True
229,2006,452.84164654438933,Yau Ma Tei,22.3129,114.1707,0,False,Very Close (<500m),True,True,True
285,2006,695.1318034943931,Sung Wong Toi,22.3258,114.1914,0,False,Close (500-1000m),False,True,True
253,2006,601.6194515399886,Olympic,22.3178,114.1602,0,False,Close (500-1000m),False,True,True
268,2006,380.41903230643425,Shek Kip Mei,22.332,114.1687,0,False,Very Close (<500m),True,True,True
723,2006,563.4823489238698,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),True,True,True
267,2006,446.17306009798654,Sham Shui Po,22.3307,114.1623,0,False,Very Close (<500m),True,True,True
227,2006,333.2070277524366,Mong Kok,22.3191,114.1694,0,False,Very Close (<500m),True,True,True
326,2006,336.41951930703715,Tai Wo Hau,22.3708,114.125,0,False,Very Close (<500m),True,True,True
291,2006,444.7733070541496,Kowloon Bay,22.3235,114.2141,0,False,Very Close (<500m),True,True,True
235,2006,563.9164092485445,Yau Ma Tei,22.3129,114.1707,0,False,Close (500-1000m),False,True,True
423,2006,184.71789852443527,Tuen Mun,22.3952,113.9731,0,False,Very Close (<500m),True,True,True
268,2006,644.3777241021597,Shek Kip Mei,22.332,114.1687,0,False,Close (500-1000m),False,True,True
271,2006,264.8397404242315,Kowloon Tong,22.337,114.1762,0,False,Very Close (<500m),True,True,True
212,2006,312.59433204778645,Tsim Sha Tsui,22.2973,114.1722,0,False,Very Close (<500m),True,True,True
268,2006,570.6705637280444,Shek Kip Mei,22.332,114.1687,0,False,Close (500-1000m),True,True,True
211,2006,238.268237164366,Tsim Sha Tsui,22.2973,114.1722,0,False,Very Close (<500m),True,True,True
335,2006,4956.604061760945,Sunny Bay,22.3318,114.0288,0,False,Far (>2km),False,False,False
521,2006,713.5721254434625,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),False,True,True
241,2006,408.38268600766054,Sung Wong Toi,22.3258,114.1914,0,False,Very Close (<500m),True,True,True
284,2006,577.6973316578035,Kai Tak,22.3304,114.1994,0,False,Close (500-1000m),True,True,True
265,2006,331.3048075794443,Cheung Sha Wan,22.3354,114.1563,0,False,Very Close (<500m),True,True,True
423,2006,332.549739997645,Tuen Mun,22.3952,113.9731,0,False,Very Close (<500m),True,True,True
221,2006,387.63164611612217,Mong Kok,22.3191,114.1694,0,False,Very Close (<500m),True,True,True
423,2006,302.20024349703243,Tuen Mun,22.3952,113.9731,0,False,Very Close (<500m),True,True,True
723,2006,673.316876957933,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),False,True,True
517,2006,1292.9010038303197,Tin Shui Wai,22.4481,114.0046,0,False,Moderate (1-2km),False,False,True
251,2006,219.6936923022964,Austin,22.304236,114.166601,0,False,Very Close (<500m),True,True,True
271,2006,911.3664135746744,Kowloon Tong,22.337,114.1762,0,False,Close (500-1000m),False,True,True
212,2006,222.98013748300397,Tsim Sha Tsui,22.2973,114.1722,0,False,Very Close (<500m),True,True,True
281,2006,434.72171157092464,Wong Tai Sin,22.3417,114.1939,0,False,Very Close (<500m),True,True,True
222,2006,59.39006265681116,Prince Edward,22.3245,114.1683,1,True,Very Close (<500m),True,True,True
624,2006,588.1332942231323,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),True,True,True
241,2006,381.576600889064,To Kwa Wan,22.3172,114.1876,0,False,Very Close (<500m),True,True,True
253,2006,445.4253301873176,Olympic,22.3178,114.1602,0,False,Very Close (<500m),True,True,True
423,2006,250.32710018316425,Tuen Mun,22.3952,113.9731,0,False,Very Close (<500m),True,True,True
423,2006,239.69720166003927,Tuen Mun,22.3952,113.9731,0,False,Very Close (<500m),True,True,True
291,2006,396.93659456292704,Choi Hung,22.3348,114.2089,0,False,Very Close (<500m),True,True,True
524,2006,776.6952386770083,Long Ping,22.4477,114.0253,0,False,Close (500-1000m),False,True,True
722,2006,2094.4616083634473,Tai Po Market,22.4446,114.1706,0,False,Far (>2km),False,False,True
253,2006,494.6570827472283,Olympic,22.3178,114.1602,0,False,Very Close (<500m),True,True,True
241,2006,260.5247367568234,To Kwa Wan,22.3172,114.1876,0,False,Very Close (<500m),True,True,True
212,2006,326.41804603426334,Tsim Sha Tsui,22.2973,114.1722,0,False,Very Close (<500m),True,True,True
726,2006,446.0580772707281,Tai Wo,22.4511,114.1611,0,False,Very Close (<500m),True,True,True
225,2006,291.163562809994,Yau Ma Tei,22.3129,114.1707,0,False,Very Close (<500m),True,True,True
423,2006,354.80287932154073,Tuen Mun,22.3952,113.9731,0,False,Very Close (<500m),True,True,True
241,2006,509.4165676461915,To Kwa Wan,22.3172,114.1876,0,False,Close (500-1000m),True,True,True
295,2006,208.36010225577627,Ngau Tau Kok,22.3154,114.2193,0,False,Very Close (<500m),True,True,True
251,2006,302.58129907565234,Austin,22.304236,114.166601,0,False,Very Close (<500m),True,True,True
251,2006,391.4164637716989,Austin,22.304236,114.166601,0,False,Very Close (<500m),True,True,True
264,2006,457.57329348793616,Lai Chi Kok,22.3373,114.1482,0,False,Very Close (<500m),True,True,True
221,2006,521.4240381253928,Olympic,22.3178,114.1602,0,False,Close (500-1000m),True,True,True
283,2006,455.381427569715,Wong Tai Sin,22.3417,114.1939,0,False,Very Close (<500m),True,True,True
214,2006,118.30916553080664,East Tsim Sha Tsui,22.2955,114.1754,0,False,Very Close (<500m),True,True,True
245,2006,189.71681360702686,Whampoa,22.305,114.1896,0,False,Very Close (<500m),True,True,True
527,2006,818.7415176709281,Long Ping,22.4477,114.0253,0,False,Close (500-1000m),False,True,True
243,2006,292.765958437973,Ho Man Tin,22.3093,114.1829,0,False,Very Close (<500m),True,True,True
423,2006,209.29940503921074,Tuen Mun,22.3952,113.9731,0,False,Very Close (<500m),True,True,True
226,2006,389.14349121725274,Yau Ma Tei,22.3129,114.1707,0,False,Very Close (<500m),True,True,True
246,2006,468.1062530048258,Sung Wong Toi,22.3258,114.1914,0,False,Very Close (<500m),True,True,True
272,2006,680.4347944243178,Lok Fu,22.338,114.1871,0,False,Close (500-1000m),False,True,True
234,2006,674.97269066128,Mong Kok East,22.3222,114.1728,0,False,Close (500-1000m),False,True,True
263,2006,410.8344461294828,Sham Shui Po,22.3307,114.1623,0,False,Very Close (<500m),True,True,True
263,2006,892.1332602480113,Cheung Sha Wan,22.3354,114.1563,0,False,Close (500-1000m),False,True,True
280,2006,879.0553984944431,Kowloon Bay,22.3235,114.2141,0,False,Close (500-1000m),False,True,True
225,2006,284.9740962764683,Yau Ma Tei,22.3129,114.1707,0,False,Very Close (<500m),True,True,True
625,2006,1044.2838187180207,Sheung Shui,22.5012,114.128,0,False,Moderate (1-2km),False,True,True
271,2006,973.1963284084768,Lok Fu,22.338,114.1871,0,False,Close (500-1000m),False,True,True
271,2006,288.9237536634277,Kowloon Tong,22.337,114.1762,0,False,Very Close (<500m),True,True,True
221,2006,379.37401638815686,Olympic,22.3178,114.1602,0,False,Very Close (<500m),True,True,True
271,2006,738.817824313713,Mong Kok East,22.3222,114.1728,0,False,Close (500-1000m),False,True,True
324,2006,286.5216475134001,Tsuen Wan West,22.3686,114.1098,0,False,Very Close (<500m),True,True,True
295,2006,392.9600409833011,Ngau Tau Kok,22.3154,114.2193,0,False,Very Close (<500m),True,True,True
221,2006,536.9471858247678,Sham Shui Po,22.3307,114.1623,0,False,Close (500-1000m),True,True,True
244,2006,646.7201349474515,To Kwa Wan,22.3172,114.1876,0,False,Close (500-1000m),False,True,True
281,2006,568.8596229007004,Wong Tai Sin,22.3417,114.1939,0,False,Close (500-1000m),True,True,True
425,2006,2131.4357317328045,Tuen Mun,22.3952,113.9731,0,False,Far (>2km),False,False,True
271,2006,502.48094954709353,Kowloon Tong,22.337,114.1762,0,False,Close (500-1000m),True,True,True
233,2006,594.7551423199847,Mong Kok East,22.3222,114.1728,0,False,Close (500-1000m),False,True,True
324,2006,552.8185470184153,Tsuen Wan West,22.3686,114.1098,0,False,Close (500-1000m),True,True,True
527,2006,332.57701713335325,Long Ping,22.4477,114.0253,0,False,Very Close (<500m),True,True,True
212,2006,376.1297516717415,Jordan,22.3049,114.1718,0,False,Very Close (<500m),True,True,True
254,2006,108.47506903791796,Olympic,22.3178,114.1602,0,False,Very Close (<500m),True,True,True
237,2006,538.4061886227277,To Kwa Wan,22.3172,114.1876,0,False,Close (500-1000m),True,True,True
245,2006,273.90990435484997,Whampoa,22.305,114.1896,0,False,Very Close (<500m),True,True,True
294,2006,310.1976320199521,Ngau Tau Kok,22.3154,114.2193,0,False,Very Close (<500m),True,True,True
441,2006,1036.2582846097262,Siu Hong,22.412,113.9786,0,False,Moderate (1-2km),False,True,True
521,2006,859.7638715365864,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),False,True,True
246,2006,148.56456688116003,Sung Wong Toi,22.3258,114.1914,0,False,Very Close (<500m),True,True,True
234,2006,671.03376660887,To Kwa Wan,22.3172,114.1876,0,False,Close (500-1000m),False,True,True
280,2006,583.0025990898815,Kowloon Bay,22.3235,114.2141,0,False,Close (500-1000m),True,True,True
235,2006,631.189959194196,Yau Ma Tei,22.3129,114.1707,0,False,Close (500-1000m),False,True,True
294,2006,748.5248164139115,Kwun Tong,22.3121,114.2265,0,False,Close (500-1000m),False,True,True
264,2006,96.9326161250681,Cheung Sha Wan,22.3354,114.1563,0,False,Very Close (<500m),True,True,True
268,2006,631.0687605837836,Shek Kip Mei,22.332,114.1687,0,False,Close (500-1000m),False,True,True
288,2006,758.0381628967842,Choi Hung,22.3348,114.2089,0,False,Close (500-1000m),False,True,True
268,2006,242.1785202186252,Shek Kip Mei,22.332,114.1687,0,False,Very Close (<500m),True,True,True
423,2006,1087.8874661104521,Tuen Mun,22.3952,113.9731,0,False,Moderate (1-2km),False,False,True
423,2006,608.0776422247088,Tuen Mun,22.3952,113.9731,0,False,Close (500-1000m),False,True,True
235,2006,330.4783605196087,Mong Kok East,22.3222,114.1728,0,False,Very Close (<500m),True,True,True
294,2006,363.93060779447825,Ngau Tau Kok,22.3154,114.2193,0,False,Very Close (<500m),True,True,True
624,2006,443.8697007961843,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
268,2006,714.6333056990653,Kowloon Tong,22.337,114.1762,0,False,Close (500-1000m),False,True,True
221,2006,285.6212977296144,Prince Edward,22.3245,114.1683,0,False,Very Close (<500m),True,True,True
